Customer ID,First Name,Last Name,Gender,Age Band,Country,City,Customer Type,Preferred Channel,Total Orders,Total Spend (USD),Last Purchase Date
CUST240006,Amelia,Bailey,Female,55+,Europe,Milan,Returning,In-Store,4,1959.0,2024-12-29
CUST957634,Noah,Lee,Female,35-44,United Kingdom,Liverpool,Returning,In-Store,9,2981.25,2025-11-28
CUST229243,Avery,Martin,Male,45-54,United Kingdom,Leeds,New,In-Store,6,1586.5,2024-07-24
CUST117981,Jacob,Johnson,Female,45-54,United Kingdom,York,Returning,In-Store,4,1460.75,2020-12-10
CUST834464,Aria,Evans,Male,25-34,Europe,Amsterdam,New,In-Store,4,807.25,2024-02-23
CUST476727,Casey,Rodriguez,Female,18-24,Canada,Toronto,New,Online,6,2117.25,2024-02-14
CUST421296,Jacob,Allen,Female,25-34,Europe,Dublin,Returning,In-Store,7,2154.25,2025-12-16
CUST745729,Riley,Phillips,Female,35-44,United Kingdom,Manchester,Returning,In-Store,9,3303.0,2025-03-18
CUST570725,Luca,White,Male,45-54,Europe,Paris,Returning,In-Store,7,2497.5,2021-11-23
CUST923138,Aria,Cook,Female,25-34,United Kingdom,York,Returning,In-Store,11,4091.75,2025-11-23
CUST520838,Emma,Wright,Female,45-54,Europe,Cologne,Returning,In-Store,2,676.0,2020-12-23
CUST741596,Kai,Bailey,Male,35-44,Europe,Marseille,Returning,Online,8,3197.5,2025-11-20
CUST890975,Freya,Baker,Male,35-44,United Kingdom,Newcastle,Returning,Online,3,1144.75,2022-11-05
CUST517262,Theo,Martin,Male,35-44,United Kingdom,Southampton,Returning,In-Store,10,2206.25,2025-03-06
CUST355853,Jamie,White,Female,35-44,United Kingdom,Bristol,New,In-Store,4,1594.0,2025-06-26
CUST976996,Daniel,Walker,Male,35-44,United Kingdom,Manchester,Returning,In-Store,4,925.0,2019-07-16
CUST304114,Lucas,Adams,Female,45-54,United Kingdom,London,Returning,In-Store,7,1728.0,2024-09-21
CUST135387,George,Jackson,Female,35-44,Europe,Cologne,New,In-Store,7,2862.25,2023-01-08
CUST620337,Mila,Smith,Female,18-24,United Kingdom,Leeds,Returning,In-Store,9,2741.5,2025-03-12
CUST988201,Jacob,White,Female,35-44,Europe,Cologne,New,In-Store,7,1726.25,2023-03-03
CUST177794,Leo,Baker,Male,35-44,Europe,Stockholm,New,Online,6,1012.25,2021-06-11
CUST864451,Maya,Baker,Male,45-54,United Kingdom,York,Returning,In-Store,6,1557.75,2024-02-29
CUST847388,Maya,Martinez,Male,18-24,Europe,Stockholm,Returning,In-Store,4,1408.0,2024-08-02
CUST936036,Oscar,Johnson,Female,18-24,Canada,Vancouver,New,In-Store,7,2878.5,2024-12-16
CUST479405,Theo,Cook,Female,25-34,United Kingdom,Belfast,Returning,In-Store,10,2704.0,2025-09-27
CUST329294,Liam,Lee,Female,45-54,United Kingdom,Southampton,Returning,In-Store,14,3846.25,2025-05-29
CUST560928,Leo,Carter,Female,35-44,United Kingdom,Brighton,Returning,In-Store,6,3097.75,2023-11-07
CUST228212,Jacob,Martinez,Female,25-34,Europe,Milan,Returning,In-Store,6,1629.0,2025-05-14
CUST858564,Isla,Turner,Other,35-44,Europe,Milan,New,Online,5,961.5,2025-06-10
CUST696983,Nina,Carter,Female,35-44,Europe,Milan,Returning,In-Store,6,1976.5,2025-03-07
CUST534992,Emily,Allen,Male,35-44,Europe,Toulouse,New,Online,7,2778.0,2024-01-31
CUST564272,Liam,Martin,Male,25-34,United Kingdom,York,Returning,In-Store,8,2412.25,2025-08-20
CUST740908,Jack,Nelson,Female,35-44,United Kingdom,Brighton,Returning,In-Store,11,2252.25,2025-08-17
CUST570850,Ivy,Mitchell,Female,18-24,United Kingdom,Cambridge,Returning,In-Store,4,960.0,2025-09-02
CUST855825,Harry,Mitchell,Female,18-24,Canada,Toronto,New,In-Store,4,882.75,2025-02-16
CUST932156,Sophia,Rodriguez,Male,35-44,United Kingdom,Brighton,Returning,Online,10,2835.5,2025-02-02
CUST954810,Isla,Baker,Female,18-24,United Kingdom,Leeds,Returning,In-Store,7,3089.5,2024-05-06
CUST658072,Ethan,Perez,Male,25-34,Europe,Madrid,New,Online,9,2771.0,2024-06-23
CUST768294,Alex,Martinez,Male,25-34,Europe,Toulouse,New,In-Store,9,2776.75,2025-07-16
CUST379957,Sophia,Baker,Female,35-44,United Kingdom,Cardiff,Returning,In-Store,6,1916.5,2023-04-01
CUST134304,Daniel,Smith,Female,45-54,United Kingdom,Glasgow,New,In-Store,7,2018.5,2025-11-16
CUST460059,Lily,Walker,Male,45-54,Canada,Toronto,New,Online,4,615.0,2022-09-19
CUST884538,Lucas,Thompson,Male,25-34,United Kingdom,Newcastle,New,In-Store,3,710.0,2024-05-06
CUST220146,Lucas,Jackson,Female,25-34,Europe,Stockholm,Returning,Online,5,1257.0,2022-12-05
CUST591140,Emma,Jackson,Male,55+,Canada,Toronto,Returning,In-Store,12,4359.25,2025-06-19
CUST273082,Charlie,Green,Male,18-24,United Kingdom,Edinburgh,New,In-Store,4,1307.0,2024-03-26
CUST486344,Sam,Phillips,Female,45-54,Europe,Madrid,Returning,In-Store,3,1215.5,2024-08-13
CUST229014,Owen,Campbell,Female,18-24,Canada,Vancouver,Returning,Online,9,2253.0,2025-12-11
CUST761269,Nina,Murphy,Male,35-44,United Kingdom,London,Returning,In-Store,6,2023.75,2022-10-12
CUST829261,Ella,Rodriguez,Female,35-44,United Kingdom,York,Returning,In-Store,6,1284.25,2025-08-30
CUST782517,Leo,Turner,Female,25-34,United Kingdom,London,Returning,In-Store,10,2114.25,2025-12-17
CUST734385,Theo,Harris,Male,35-44,Europe,Toulouse,New,In-Store,2,400.0,2019-06-04
CUST311637,Lily,Taylor,Male,18-24,Europe,Cologne,Returning,In-Store,9,2639.25,2025-11-27
CUST577309,Avery,Nelson,Male,25-34,United Kingdom,Manchester,Returning,In-Store,7,2164.0,2025-03-07
CUST194307,Chris,Murphy,Male,35-44,Europe,Cologne,Returning,In-Store,4,1068.5,2023-02-03
CUST436930,Lily,Smith,Female,45-54,Europe,Madrid,New,In-Store,4,889.0,2021-05-14
CUST555232,Jamie,King,Male,35-44,United Kingdom,York,Returning,In-Store,4,1175.0,2025-07-12
CUST701644,Harry,Collins,Other,35-44,United Kingdom,London,New,In-Store,3,423.5,2024-01-09
CUST187122,Maya,Green,Male,55+,United Kingdom,Liverpool,Returning,In-Store,7,1776.0,2023-10-14
CUST513013,Ava,Evans,Female,25-34,United Kingdom,Plymouth,New,In-Store,9,2103.25,2025-07-27
CUST893109,Noah,Young,Female,25-34,Europe,Cologne,New,In-Store,8,1588.5,2024-05-28
CUST574727,Max,Adams,Female,18-24,Canada,Vancouver,New,In-Store,6,3006.25,2020-08-31
CUST592314,George,Brown,Female,45-54,Europe,Amsterdam,Returning,In-Store,6,1816.5,2024-12-10
CUST723331,Oscar,Cook,Female,18-24,United Kingdom,Liverpool,New,In-Store,7,2773.25,2023-12-21
CUST837895,Lucas,Campbell,Female,18-24,United Kingdom,Plymouth,New,Mobile App,2,1028.5,2022-05-26
CUST241862,Kai,Jackson,Female,18-24,United Kingdom,Cardiff,Returning,In-Store,5,1215.0,2025-02-02
CUST560174,Taylor,Garcia,Female,25-34,United Kingdom,Newcastle,Returning,In-Store,11,3986.25,2025-09-09
CUST126959,Avery,Green,Other,25-34,United Kingdom,York,New,In-Store,8,2285.25,2024-12-20
CUST527076,Maya,Perez,Male,18-24,Europe,Marseille,Returning,In-Store,12,2236.5,2025-06-03
CUST832162,George,Green,Male,25-34,United Kingdom,Southampton,Returning,In-Store,2,462.0,2025-06-28
CUST878887,George,Martinez,Male,35-44,United Kingdom,Southampton,Returning,In-Store,2,289.5,2025-07-11
CUST355167,Harry,Nelson,Female,18-24,United Kingdom,Cardiff,New,In-Store,3,520.0,2022-04-15
CUST447736,Leo,White,Male,18-24,United Kingdom,Bristol,New,In-Store,4,1003.0,2025-11-21
CUST596404,Emily,Morris,Male,25-34,United Kingdom,Brighton,New,In-Store,12,2890.5,2025-11-19
CUST456321,Max,Walker,Female,35-44,United Kingdom,York,Returning,Online,6,1413.0,2025-10-22
CUST260270,Sophia,Carter,Male,35-44,Europe,Madrid,New,In-Store,7,1507.25,2024-12-22
CUST374419,Ella,Cook,Female,18-24,United Kingdom,Liverpool,Returning,In-Store,5,1203.75,2024-09-11
CUST463650,George,Adams,Male,18-24,Europe,Amsterdam,Returning,In-Store,6,2168.25,2025-11-24
CUST566831,Mia,King,Female,25-34,Canada,Toronto,Returning,In-Store,3,463.0,2025-01-11
CUST928657,Harry,Murphy,Male,45-54,Europe,Toulouse,Returning,In-Store,7,1505.25,2025-09-23
CUST590364,Daniel,Taylor,Female,55+,Europe,Amsterdam,Returning,In-Store,6,2560.5,2023-12-27
CUST448404,Emily,Walker,Female,35-44,Canada,Toronto,Returning,In-Store,6,2140.0,2025-06-22
CUST694414,Aria,Perez,Male,45-54,United Kingdom,Birmingham,Returning,Online,6,1337.0,2024-12-15
CUST795749,Riley,Baker,Male,18-24,Canada,Toronto,New,In-Store,6,1935.5,2023-11-19
CUST487451,Ivy,Johnson,Female,35-44,United Kingdom,Bristol,Returning,In-Store,3,710.5,2023-07-22
CUST540338,Nina,Perez,Female,35-44,United Kingdom,London,New,Online,3,504.0,2025-06-13
CUST296053,Zoe,Green,Male,25-34,United Kingdom,Glasgow,Returning,Online,5,1541.75,2023-09-24
CUST878308,Kai,Anderson,Female,35-44,Europe,Dublin,New,In-Store,9,2701.5,2024-08-29
CUST880156,Mia,Adams,Male,25-34,United Kingdom,Belfast,Returning,In-Store,9,2747.25,2024-11-03
CUST257418,George,Jackson,Male,45-54,United Kingdom,Southampton,Returning,In-Store,9,2289.0,2025-04-05
CUST411400,Mila,Roberts,Male,18-24,United Kingdom,Glasgow,Returning,Online,6,2157.0,2024-03-28
CUST344752,Luca,Collins,Male,18-24,United Kingdom,Edinburgh,Returning,Mobile App,11,3791.5,2023-08-21
CUST930648,Daniel,Garcia,Male,25-34,Canada,Vancouver,New,In-Store,2,501.5,2024-10-09
CUST158702,Ethan,Brown,Male,18-24,Europe,Cologne,New,In-Store,4,1828.5,2023-10-04
CUST286617,Luca,Perez,Male,25-34,United Kingdom,Newcastle,Returning,Online,10,2548.25,2025-08-29
CUST383416,Jack,Lee,Male,18-24,United Kingdom,Belfast,New,In-Store,8,3134.0,2025-03-22
CUST604051,Max,Garcia,Female,25-34,Canada,Vancouver,New,Online,3,704.0,2022-10-10
CUST324080,Avery,Wright,Female,35-44,United Kingdom,Bristol,New,Online,6,1043.0,2024-07-13
CUST582953,Kai,Harris,Male,35-44,United Kingdom,Newcastle,Returning,In-Store,4,588.0,2025-02-20
CUST772502,Harry,Jackson,Male,25-34,United Kingdom,Liverpool,Returning,In-Store,8,2219.5,2024-10-31
CUST845782,Kai,Collins,Female,18-24,United Kingdom,Glasgow,Returning,In-Store,7,2663.5,2025-10-04
CUST189155,Nina,Garcia,Female,35-44,Europe,Paris,Returning,In-Store,4,1602.0,2024-12-02
CUST224966,Riley,Parker,Female,25-34,Europe,Dublin,Returning,Online,3,1186.25,2024-05-19
CUST185674,Mia,Edwards,Male,25-34,United Kingdom,London,New,In-Store,8,2567.0,2024-07-30
CUST918942,Kai,Jackson,Male,25-34,Europe,Toulouse,Returning,In-Store,12,4586.5,2025-12-06
CUST686888,Olivia,Thompson,Male,25-34,Europe,Dublin,New,In-Store,8,2563.5,2025-10-13
CUST578284,Riley,Bailey,Female,25-34,United Kingdom,Leeds,Returning,In-Store,3,1146.25,2020-11-12
CUST811820,Ethan,Turner,Male,55+,United Kingdom,Liverpool,New,Online,7,2478.25,2024-01-22
CUST627497,Lily,Lee,Male,35-44,United Kingdom,Cardiff,Returning,In-Store,8,2982.75,2024-11-08
CUST311908,George,Smith,Male,55+,Europe,Toulouse,Returning,In-Store,5,770.0,2025-11-16
CUST559149,Amelia,Harris,Female,35-44,Europe,Stockholm,New,Online,12,3386.25,2025-01-30
CUST732889,Max,Thomas,Male,18-24,Europe,Dublin,Returning,In-Store,7,1632.75,2024-04-10
CUST132422,Ava,White,Female,35-44,Europe,Stockholm,Returning,In-Store,5,1295.5,2024-08-07
CUST645701,Lily,Jackson,Male,45-54,United Kingdom,Newcastle,New,In-Store,6,2058.0,2024-03-13
CUST547381,Jack,Mitchell,Male,45-54,United Kingdom,Glasgow,New,In-Store,5,1874.5,2025-11-07
CUST162555,Oscar,Anderson,Male,35-44,Europe,Marseille,Returning,Online,3,737.0,2025-01-15
CUST337194,Sam,Anderson,Other,18-24,Europe,Marseille,Returning,In-Store,12,3164.0,2025-11-29
CUST503681,Harry,Jackson,Male,35-44,Europe,Cologne,Returning,In-Store,10,3409.5,2025-07-17
CUST408419,Ella,Morris,Male,25-34,United Kingdom,Southampton,New,In-Store,9,3440.5,2025-05-24
CUST361059,Jordan,Baker,Female,18-24,United Kingdom,Cardiff,Returning,In-Store,5,1494.75,2024-09-01
CUST684190,Aria,Smith,Male,25-34,Europe,Dublin,New,In-Store,3,985.0,2021-12-27
CUST463926,Lucas,Brown,Male,18-24,United Kingdom,Leeds,New,In-Store,5,1391.5,2023-12-29
CUST547926,Kai,Adams,Male,25-34,United Kingdom,Southampton,Returning,Online,6,1647.0,2020-02-25
CUST818483,Jack,Campbell,Female,55+,United Kingdom,Liverpool,Returning,In-Store,13,4322.75,2025-08-01
CUST183896,Lucas,Thomas,Male,35-44,United Kingdom,Plymouth,Returning,In-Store,7,1365.25,2025-04-25
CUST423914,Mia,Garcia,Female,35-44,Europe,Dublin,Returning,In-Store,9,2277.0,2023-06-21
CUST165737,Owen,Thompson,Female,45-54,Europe,Cologne,Returning,In-Store,7,2049.25,2025-01-25
CUST934594,Kai,Phillips,Female,25-34,Canada,Toronto,New,In-Store,8,1364.75,2025-06-12
CUST267091,Emma,Mitchell,Male,35-44,United Kingdom,Brighton,Returning,Online,3,717.5,2024-08-01
CUST837879,Charlie,Taylor,Female,35-44,United Kingdom,Edinburgh,Returning,Online,9,3264.0,2025-10-30
CUST271796,Nora,Anderson,Female,25-34,United Kingdom,Birmingham,New,In-Store,5,1298.5,2025-01-24
CUST391650,Theo,Evans,Female,25-34,United Kingdom,Leeds,New,Online,6,1583.0,2025-11-16
CUST647470,Nora,Cook,Male,35-44,Europe,Toulouse,New,In-Store,7,1415.5,2025-12-16
CUST848236,Riley,Morris,Female,45-54,United Kingdom,Liverpool,Returning,In-Store,7,1911.5,2025-06-17
CUST260032,Maya,Adams,Female,25-34,United Kingdom,London,Returning,In-Store,4,878.5,2022-06-30
CUST291808,Riley,Morris,Female,35-44,United Kingdom,Manchester,New,In-Store,6,1163.25,2025-08-01
CUST893546,Max,Cook,Male,35-44,Canada,Toronto,Returning,In-Store,5,1072.5,2025-06-04
CUST389768,Sam,Thomas,Female,55+,Europe,Paris,Returning,In-Store,5,1309.5,2022-10-27
CUST288784,Jordan,Bailey,Female,45-54,Europe,Marseille,Returning,In-Store,4,1403.0,2021-06-24
CUST769169,Liam,Bailey,Female,25-34,Europe,Marseille,New,In-Store,5,1289.5,2025-05-24
CUST182018,Leo,Green,Female,35-44,Europe,Madrid,Returning,In-Store,4,963.25,2021-07-22
CUST880267,Ella,Edwards,Female,55+,Europe,Dublin,Returning,Online,8,2180.5,2025-02-05
CUST888170,Ethan,Lee,Male,25-34,United Kingdom,York,New,In-Store,10,2701.75,2023-11-12
CUST870867,Mia,Young,Male,45-54,United Kingdom,Glasgow,Returning,In-Store,6,2435.0,2024-11-19
CUST365794,Chloe,Taylor,Male,35-44,Europe,Dublin,New,In-Store,6,1154.75,2022-08-22
CUST202788,Luca,Nelson,Female,25-34,United Kingdom,Birmingham,Returning,In-Store,10,2472.25,2024-08-26
CUST482879,Daniel,Walker,Male,35-44,United Kingdom,Bristol,New,In-Store,5,1394.25,2025-05-15
CUST401119,Sam,Mitchell,Female,25-34,Canada,Vancouver,New,Mobile App,4,959.0,2025-09-06
CUST963122,Charlie,Adams,Other,25-34,Europe,Marseille,Returning,In-Store,6,2383.75,2023-12-11
CUST668525,Casey,Stewart,Female,45-54,Europe,Paris,Returning,In-Store,6,1620.75,2025-12-07
CUST949931,Jacob,Turner,Female,35-44,Europe,Amsterdam,Returning,Online,12,3929.0,2025-02-11
CUST775787,Daniel,Lee,Female,55+,United Kingdom,Birmingham,New,Online,6,1600.0,2025-07-30
CUST743424,Ivy,Brown,Male,18-24,Europe,Stockholm,Returning,Online,2,438.0,2025-03-03
CUST200660,Jacob,Edwards,Female,45-54,United Kingdom,Manchester,New,In-Store,6,1651.0,2025-12-23
CUST162044,Lucas,Perez,Female,25-34,United Kingdom,London,New,In-Store,7,2062.5,2025-09-28
CUST141841,Sophia,Jackson,Female,45-54,United Kingdom,Glasgow,Returning,In-Store,6,1693.25,2025-12-24
CUST634005,Max,Young,Male,45-54,Canada,Vancouver,New,In-Store,12,3579.0,2025-02-19
CUST281538,Hugo,Anderson,Male,45-54,United Kingdom,Plymouth,Returning,In-Store,7,1831.75,2024-12-18
CUST990169,Nina,Garcia,Female,35-44,United Kingdom,Cardiff,New,In-Store,7,1661.0,2025-03-08
CUST219395,Riley,Brown,Female,18-24,Europe,Madrid,New,In-Store,6,2245.0,2024-01-17
CUST952223,Charlie,Stewart,Female,55+,United Kingdom,Leeds,New,Online,3,677.0,2021-01-31
CUST700875,Casey,White,Male,25-34,Europe,Marseille,Returning,In-Store,15,4197.0,2025-10-22
CUST195402,Chris,Thomas,Female,18-24,United Kingdom,Bristol,New,Online,4,575.0,2020-08-12
CUST152607,Avery,Jackson,Female,18-24,United Kingdom,Brighton,Returning,In-Store,6,1330.5,2023-12-24
CUST456370,Mia,Collins,Female,35-44,United Kingdom,Southampton,Returning,In-Store,4,1450.75,2021-04-29
CUST405060,Zoe,Perez,Female,45-54,United Kingdom,Brighton,Returning,In-Store,11,3029.5,2024-08-06
CUST383982,Owen,Edwards,Male,45-54,Europe,Milan,New,In-Store,7,2713.5,2023-09-16
CUST575704,Morgan,Roberts,Male,35-44,Canada,Vancouver,New,Online,4,1395.5,2021-09-22
CUST216755,Ethan,Jackson,Female,35-44,United Kingdom,Plymouth,Returning,In-Store,6,1748.0,2021-10-25
CUST216511,Casey,Bailey,Male,45-54,Europe,Cologne,Returning,In-Store,4,1283.5,2022-10-26
CUST725317,Sam,Rodriguez,Female,35-44,Canada,Toronto,Returning,In-Store,9,3101.75,2025-02-16
CUST991277,Daniel,Morris,Male,25-34,United Kingdom,Manchester,Returning,In-Store,5,1255.25,2024-09-18
CUST346463,Daniel,Perez,Female,55+,Canada,Toronto,Returning,In-Store,11,3080.75,2025-05-16
CUST938735,Leo,Taylor,Male,55+,United Kingdom,Edinburgh,Returning,In-Store,16,3818.75,2025-11-18
CUST410378,Hugo,Morris,Female,35-44,United Kingdom,Liverpool,New,In-Store,10,2520.75,2024-04-30
CUST402297,Emma,Smith,Female,35-44,Europe,Toulouse,New,In-Store,7,2183.0,2023-07-02
CUST181322,Harry,Campbell,Male,55+,United Kingdom,Edinburgh,New,In-Store,10,3532.0,2024-04-15
CUST480993,Luca,White,Female,45-54,United Kingdom,Bristol,New,In-Store,2,277.5,2022-11-18
CUST548170,Luca,Stewart,Female,18-24,United Kingdom,Cardiff,Returning,In-Store,5,2634.0,2025-11-17
CUST697392,Alex,Brown,Female,55+,United Kingdom,Bristol,New,In-Store,3,1002.5,2024-09-26
CUST242350,Liam,Thompson,Other,35-44,United Kingdom,London,Returning,In-Store,12,3416.5,2025-06-10
CUST269823,Max,Young,Female,35-44,Europe,Madrid,New,In-Store,8,1793.0,2025-02-20
CUST488880,Emily,Rodriguez,Female,25-34,United Kingdom,York,New,In-Store,12,3348.25,2025-06-14
CUST162683,Sam,Mitchell,Female,18-24,Europe,Toulouse,New,In-Store,16,4448.0,2025-07-24
CUST229007,Jack,Evans,Female,25-34,Canada,Toronto,New,In-Store,8,2174.25,2025-11-16
CUST666167,Hugo,Walker,Female,25-34,Europe,Toulouse,Returning,In-Store,8,2800.0,2025-12-11
CUST958463,Harry,Campbell,Male,25-34,Europe,Marseille,Returning,Online,8,1962.25,2023-10-09
CUST615665,Maya,White,Female,35-44,Europe,Amsterdam,New,Online,7,1936.0,2024-02-07
CUST230484,Max,Parker,Female,25-34,Canada,Toronto,Returning,In-Store,9,2838.5,2025-08-17
CUST991890,Taylor,Cook,Male,25-34,United Kingdom,Belfast,Returning,In-Store,5,1133.5,2025-10-13
CUST569697,Leo,Phillips,Male,25-34,Europe,Amsterdam,New,In-Store,6,1472.75,2025-01-02
CUST745159,Maya,Phillips,Female,45-54,Europe,Dublin,New,In-Store,12,2853.0,2025-01-22
CUST277281,Jacob,Rodriguez,Female,45-54,Europe,Cologne,Returning,In-Store,7,2080.0,2024-01-28
CUST620591,Mia,Martin,Male,25-34,United Kingdom,Newcastle,Returning,In-Store,3,571.0,2024-07-02
CUST168725,Casey,Carter,Female,25-34,United Kingdom,Birmingham,Returning,In-Store,6,1748.0,2024-11-07
CUST663166,Ella,Carter,Female,25-34,Canada,Toronto,Returning,Online,5,1010.5,2024-07-13
CUST282077,George,Morris,Male,35-44,United Kingdom,Cambridge,Returning,In-Store,7,1773.5,2023-08-30
CUST918562,Kai,Garcia,Female,45-54,Canada,Toronto,Returning,In-Store,9,3037.25,2025-11-21
CUST149296,Casey,Carter,Male,45-54,Europe,Madrid,Returning,In-Store,6,1841.0,2023-10-17
CUST687366,Mia,Stewart,Female,45-54,United Kingdom,London,Returning,In-Store,13,4161.0,2025-08-26
CUST225457,Jack,Bailey,Male,35-44,Europe,Toulouse,Returning,In-Store,4,1444.0,2024-04-06
CUST718408,Noah,Anderson,Female,35-44,Europe,Amsterdam,Returning,In-Store,5,1672.0,2023-11-17
CUST544135,Ivy,Rodriguez,Male,25-34,United Kingdom,Southampton,Returning,In-Store,4,810.5,2025-02-24
CUST970732,Ivy,Roberts,Female,25-34,Europe,Madrid,New,In-Store,4,2332.25,2024-05-08
CUST686633,Ava,Harris,Female,25-34,Canada,Toronto,Returning,Online,4,1809.25,2024-04-28
CUST434797,Sophia,Wright,Male,18-24,United Kingdom,Birmingham,Returning,In-Store,8,2902.5,2023-04-14
CUST178605,Nina,King,Female,25-34,Canada,Toronto,Returning,In-Store,8,2546.5,2025-10-12
CUST636181,Ethan,Edwards,Female,18-24,United Kingdom,Manchester,Returning,In-Store,7,2615.25,2025-12-19
CUST496916,Sam,King,Female,25-34,Europe,Toulouse,Returning,Online,6,2076.0,2025-02-17
CUST147260,Emma,Cook,Female,45-54,United Kingdom,Southampton,New,In-Store,6,1736.5,2025-12-02
CUST623121,Mila,Stewart,Female,35-44,United Kingdom,Glasgow,Returning,Online,5,920.75,2023-11-23
CUST288995,Lily,Bailey,Female,25-34,United Kingdom,Cambridge,Returning,In-Store,7,2262.0,2024-05-15
CUST310802,Amelia,Jackson,Female,25-34,Canada,Vancouver,New,In-Store,8,2071.5,2025-07-14
CUST108063,Kai,Jackson,Male,35-44,Europe,Stockholm,Returning,In-Store,1,145.0,2019-03-11
CUST434870,Aria,Taylor,Male,55+,Europe,Madrid,Returning,In-Store,5,1301.5,2024-09-30
CUST296442,Ivy,Adams,Male,25-34,Canada,Vancouver,New,In-Store,3,497.25,2024-08-06
CUST164651,Mia,Martin,Male,45-54,Europe,Toulouse,New,In-Store,10,3057.0,2025-08-26
CUST490864,Emily,Perez,Female,55+,United Kingdom,London,Returning,In-Store,15,5395.0,2025-04-27
CUST298117,Ivy,Edwards,Male,45-54,Canada,Vancouver,Returning,In-Store,17,5762.75,2025-12-07
CUST220742,Emma,Bailey,Female,35-44,United Kingdom,Southampton,New,In-Store,10,2333.0,2025-12-02
CUST520077,Morgan,Thomas,Male,25-34,Europe,Toulouse,Returning,In-Store,5,1386.5,2025-04-08
CUST156915,Kai,Jackson,Male,18-24,Europe,Dublin,New,In-Store,4,748.0,2024-02-24
CUST991396,Nora,Roberts,Female,35-44,Europe,Paris,Returning,In-Store,8,2830.0,2025-08-12
CUST523863,Mia,Campbell,Male,55+,Europe,Dublin,New,Online,7,1672.75,2023-09-02
CUST996637,Chloe,Edwards,Female,35-44,United Kingdom,Manchester,Returning,In-Store,7,2353.0,2023-11-01
CUST893220,Amelia,Rodriguez,Female,18-24,Europe,Amsterdam,New,In-Store,5,1908.75,2025-03-25
CUST981658,Isla,Green,Female,18-24,United Kingdom,Bristol,New,In-Store,8,1980.5,2023-10-03
CUST588456,Ivy,Wright,Female,25-34,Canada,Toronto,New,In-Store,8,3005.0,2024-04-20
CUST480777,Noah,Adams,Female,55+,United Kingdom,Cardiff,New,Online,5,1348.0,2025-03-07
CUST747901,Sophia,Nelson,Male,18-24,Europe,Cologne,Returning,Online,7,2257.75,2022-05-22
CUST172612,Ella,Campbell,Female,25-34,Europe,Dublin,Returning,Online,8,2465.0,2023-10-24
CUST856175,Hugo,Harris,Male,35-44,Europe,Madrid,New,In-Store,5,1189.0,2025-07-05
